Category ID	Category Name	Number	Name	Year Released	Weight (in Grams)
746	Collectible Minifigures / Series 18 Minifigures	col325	Flowerpot Girl - Minifigure only Entry	2018	7.02
746	Collectible Minifigures / Series 18 Minifigures	col326	Cowboy Costume Guy - Minifigure only Entry	2018	5.9
746	Collectible Minifigures / Series 18 Minifigures	col327	Birthday Party Boy - Minifigure only Entry	2018	3.24
746	Collectible Minifigures / Series 18 Minifigures	col328	Unicorn Guy - Minifigure only Entry	2018	4.82
842	Speed Champions	sc057	Classic Female Porsche Racing Driver	2018	4
842	Speed Champions	sc058	Porsche 911 RSR Driver	2018	4
842	Speed Champions	sc059	Porsche 911 RSR Technician	2018	3.3
625	LEGO Brand Store	tls097	Lego Factory Employee	2018	3.36
842	Speed Champions	sc060	Race Marshall	2018	3
842	Speed Champions	sc061	Race Visitor Female	2018	4
842	Speed Champions	sc062	Race Visitor Male	2018	4
842	Speed Champions	sc063	Race Mechanic	2018	3
842	Speed Champions	sc065	Historic Ferrari 312 T4 Race Car Driver	2018	4
842	Speed Champions	sc066	Ferrari 488 GTE Race Car Driver	2018	4
842	Speed Champions	sc067	Classic Ferrari 250 GTO Race Car Driver	2018	4
167	Duplo	4555pb267	Duplo Figure, Male, Blue Legs, Blue Top, Life Jacket, Red Cap, with White in Eyes pattern	1992	18.49
815	Ultra Agents	uagt018s	Agent Caila Phoenix with Jet Pack with Sticker	2014	8.17
746	Collectible Minifigures / Series 18 Minifigures	col329	Classic Police Officer - Minifigure only Entry	2018	4
850	Jurassic World	jw018	Guard, Ski Beanie	2018	4
850	Jurassic World	jw017	Dr. Wu - Light Bluish Gray Jacket, Smile / Suspicious Frown	2018	3.7
850	Jurassic World	jw019	Alan Grant	2018	3.67
850	Jurassic World	jw020	Owen Grady, Ripped Shirt	2018	3.7
850	Jurassic World	jw021	Claire Dearing	2018	3.7
850	Jurassic World	jw022	Franklin Webb	2018	3.6
850	Jurassic World	jw023	Owen Grady	2018	3.5
850	Jurassic World	jw024	Maisie Lockwood	2018	3.7
850	Jurassic World	jw025	Ken Wheatley	2018	3.6
850	Jurassic World	jw026	Gunnar Eversol	2018	3.7
850	Jurassic World	jw027	Eli Mills	2018	3.7
850	Jurassic World	jw028	Ellie Sattler	2018	3.94
850	Jurassic World	jw029	Lex Murphy	2018	3.47
850	Jurassic World	jw030	Tim Murphy	2018	2.99
67	Town / City / Construction	cty0889	Blue Jacket with Diagonal Lower Pockets and Orange Stripes, Blue Legs, Red Construction Helmet	2018	3.2
34	Space / Classic Space	sp127	Classic Space - Red with Airtanks, Torso Plain	1979	4
34	Space / Classic Space	sp128	Classic Space - White with Airtanks, Torso Plain	1979	4
850	Jurassic World	jw031	Zia Rodriguez	2018	3.59
850	Jurassic World	jw032	Guard, Scarf	2018	3.58
850	Jurassic World	jw033	Guard, Knit Cap	2018	3.38
850	Jurassic World	jw034	Guard, Female	2018	4
850	Jurassic World	jw035	Tracker, Mohawk Wide	2018	3.5
850	Jurassic World	jw036	Guard, Aviator Cap, Night Vision Goggles	2018	3.8
809	Juniors / Incredibles 2	incr002	Dash Parr	2018	3.31
809	Juniors / Incredibles 2	incr005	Mr. Incredible	2018	3.5
809	Juniors / Incredibles 2	incr004	Violet Parr	2018	4.02
809	Juniors / Incredibles 2	incr003	Jack-Jack Parr	2018	0.71
809	Juniors / Incredibles 2	incr001	Elastigirl	2018	5.86
809	Juniors / Jurassic World	jw037	Guard, Ball Cap	2018	3.5
809	Juniors / Jurassic World	jw038	Guard, Female, Aviator Cap	2018	3.5
809	Juniors / Jurassic World	jw039	Guard, Ball Cap, Reddish Brown Head	2018	3.38
65	Star Wars / Star Wars Episode 2	sw0930	Dwarf Spider Droid (Black Dome)	2018	17.2
773	Disney Princess / Frozen	dp054	Olaf, Buttons, Clip on Back - Brick Built	2018	3.38
809	Juniors / Incredibles 2	incr006	Mrs. Incredible (Elastigirl)	2018	3.9
809	Juniors / Incredibles 2	incr007	Screenslaver	2018	3.5
809	Juniors / Incredibles 2	incr008	Underminer	2018	4.3
809	Juniors / Incredibles 2	incr009	Brick	2018	3.9
65	Star Wars / Star Wars Episode 7	sw0931	Poe Dameron (Pilot Jumpsuit, Hair Swept Left Tousled)	2018	3.4
167	Duplo / Cars	crs019	Duplo Mater	2017	87
759	Ninjago / Sons of Garmadon	njo431	Scooter	2018	4.5
809	Juniors / Jurassic World	jw040	Guard, Ball Cap, Scared Face	2018	3.39
809	Juniors / Jurassic World	jw041	Scientist	2018	3.54
809	Juniors / Police	cty0890	Mountain Police - Jail Prisoner 86753 Prison Stripes, Aviator Helmet, Backpack with Money	2018	4.5
868	Nexo Knights	nex145	Fred	2018	5
67	Town	twn318	Coaster Operator, Male	2018	3.62
67	Town	twn319	Coaster Operator, Female	2018	5.3
67	Town	twn320	Cotton Candy Vendor	2018	3.74
67	Town	twn321	Cool Customer	2018	3.52
67	Town	twn322	Child, Halter Top with Green Apples and Lime Spots, Short Legs	2018	3.6
67	Town	twn323	Classic Space Man	2018	?
67	Town	twn324	Cheerful Rider	2018	3.6
67	Town	twn325	Cautious Rider	2018	3.65
67	Town	twn326	Queasy Rider	2018	3.48
67	Town	twn327	Child's Grandfather	2018	3.43
67	Town	twn328	Child's Grandmother	2018	3.85
746	Collectible Minifigures / Promotional	gen098	Royal Guard (5005233)	2018	5.2
65	Star Wars / Star Wars Solo	sw0935	Kessel Mine Worker	2018	3
65	Star Wars / Star Wars Solo	sw0934	Han Solo - Mudtrooper	2018	3.6
167	Duplo / Cars	crs020	Duplo Mack Truck	2017	328.93
167	Duplo / Cars	crs021	Duplo Lightning McQueen (2017 version)	2017	59.17
167	Duplo / Cars	crs022	Duplo Jackson Storm	2017	55.16
167	Duplo / Cars	crs023	Duplo Luigi	2017	36.06
167	Duplo / Cars	crs024	Duplo Cruz Ramirez	2017	57.15
67	Town	chef025	Chef - Black Legs, Moustache Curly Long, 'LEGO House Home of the Brick' Print on Back	2017	?
167	Duplo / Duplo, Town / Farm	47394pb250	Duplo Figure Lego Ville, Male, Dark Bluish Gray Legs, Medium Blue Shirt, Dark Blue Cap, Beard	2018	15.06
67	Town / City / Fire	cty0891	Fire - Reflective Stripes, Black Legs, White Fire Helmet, Smirk and Stubble Beard, Breathing Neck Gear with Yellow Airtanks	2008	?
920	The LEGO Ninjago Movie	njo432	Lloyd - The LEGO Ninjago Movie, No Arm Printing	2018	3.57
67	Town / City / Hospital	cty0892	Fair Isle Sweater, Bright Light Yellow Female Hair over Shoulder, Blue Legs	2018	3.86
67	Town / City / Hospital	cty0893	Green V-Neck Sweater, Sand Green Legs, Reddish Brown Hair, Beard	2018	3.34
67	Town / City / Hospital	cty0894	Baby - Medium Azure Body with Yellow Hands	2018	0.69
67	Town / City / Hospital	cty0895	Miner - Equipment Operator with Beard, Reddish Brown Hair	2018	3.37
67	Town / City / Hospital	cty0896	Medic, Female, Peach Lips, Closed Mouth	2018	3.84
67	Town / City / Hospital	cty0897	Light Bluish Gray Overalls with Paint Splatters, Light Bluish Gray Legs, White Short Bill Cap, Stubble	2018	3.38
67	Town / City / Hospital	cty0898	Doctor - Stethoscope, Medium Azure Legs, Dark Tan Smooth Hair, Beard	2018	3.51
67	Town / City / Hospital	cty0899	Doctor - Stethoscope, Medium Azure Legs, Medium Nougat Spiked Hair	2018	3.59
67	Town / City / Hospital	cty0900	Doctor - EMT Star of Life, Medium Azure Legs, Dark Orange Female Hair Short Swept Sideways, Glasses	2018	3.91
67	Town / City / Hospital	cty0901	White Shirt over Light Bluish Gray Shirt, Name Tag, Medium Azure Legs, Bright Light Yellow Female Hair, Glasses	2018	3.73
67	Town / City / Hospital	cty0902	Medium Nougat Argyle Sweater, Dark Tan Legs, Black Hair, Large Round Glasses	2018	3.37
67	Town / City / Hospital	gen099	Skeleton with Standard Skull, Bent Arms Horizontal Grip	2018	2.17
759	Ninjago / Sons of Garmadon	njo433	Nya - Black Wu-Cru Training Gi	2018	4.2
67	Town / City / Arctic	cty0903	Arctic Explorer - Ski Beanie Hat, Light Blue Ski Goggles	2018	3.5
976	LEGO Brand	gen100	LEGO Idea House Minifigure - LEGO Logo on Back	?	3
976	LEGO Brand	gen101	LEGO Idea House Minifigure - LEGO Logo with Website Address on Back	?	?
976	LEGO Brand	gen102	LEGO Idea House Minifigure - LEGO Logo with LEGO History Website Address on Back	?	?
167	Duplo	47205pb062	Duplo Figure Lego Ville, Child Boy, Blue Legs, White Checkered Shirt with Belt, Medium Nougat Hair	2018	12.6
167	Duplo / Jurassic World	47394pb251	Duplo Figure Lego Ville, Male, Black Legs, Medium Blue Shirt over Reddish Brown Vest, Dark Tan Hair	2018	14.98
850	Jurassic World	jw042	Tracker, Female, Aviator Cap	2018	3.67
771	Friends	gen103	Skeleton with Blank Face	2017	1.63
976	LEGO Brand	gen104	ReBrick Competition Winner	?	?
65	Star Wars / Star Wars The Clone Wars	sw0939	Anakin Skywalker (Black Legs, Headset)	2018	3.6
65	Star Wars / Star Wars Episode 4/5/6	sw0958	Princess Leia (Hoth Outfit White, Crooked Smile)	2018	3.5
65	Star Wars / Star Wars Episode 4/5/6	sw0944	Biggs Darklighter (Dual Molded Helmet)	2018	4.21
65	Star Wars / Star Wars Episode 4/5/6	sw0943	R2-Q2 (Large Red Dots)	2018	4.7
67	Town / City / Arctic	cty0904	Arctic Snowmobile Driver	2018	3.8
67	Town / City / Arctic	cty0905	Arctic Photographer / Biologist	2018	3.9
67	Town / City / Arctic	cty0906	Arctic Explorer Female - Ski Beanie Hat, Light Blue Ski Goggles, Snowshoes	2018	4
976	LEGO Brand	gen105	Lego Store Customer with Hawaiian Shirt	2018	?
976	LEGO Brand	gen106	Lego Store Customer with Tan Short Legs	2018	?
768	Super Heroes / Ant-Man and the Wasp	sh516	Ant-Man (Upgraded Suit)	2018	4
768	Super Heroes / Ant-Man and the Wasp	sh517	The Wasp (Hope van Dyne) - Trans-Medium Blue Wings	2018	4
768	Super Heroes / Ant-Man and the Wasp	sh518	Ghost (Ava Starr)	2018	3.9
976	LEGO Brand	gen107	Hans Christian Andersen	2018	3.6
976	LEGO Brand	gen108	Boy, Dark Azure Hoodie with Green Striped Shirt, Dark Blue Short Legs, Freckles, Dark Orange Hair	2018	3.24
67	Town / Classic Town / Gas Station	oct012new	Octan - White Logo, Green Legs, Red Cap Short Bill (Reissue)	2012	?
920	The LEGO Ninjago Movie	njo439	Private Puffer	2018	5.22
920	The LEGO Ninjago Movie	njo440	Runje	2018	4.21
920	The LEGO Ninjago Movie	njo441	Chan Kong-Sang	2018	3.6
920	The LEGO Ninjago Movie	njo442	Runme	2018	3.51
920	The LEGO Ninjago Movie	njo443	Runde	2018	3.36
920	The LEGO Ninjago Movie	njo444	Dareth	2018	3.66
920	The LEGO Ninjago Movie	njo438	Lil' Nelson	2018	3.27
920	The LEGO Ninjago Movie	njo437	Mystake	2018	3.57
920	The LEGO Ninjago Movie	njo436	Cole, Pixels Bars	2018	3.66
920	The LEGO Ninjago Movie	njo435	Chad	2018	3.61
920	The LEGO Ninjago Movie	njo434	Betsy	2018	3.83
67	Town / City / Recreation	cty0907	Hiker, Girl Child, Pink Kitty Shirt, Medium Nougat Long Straight Hair with Side Part	2018	3.73
67	Town / City / Recreation	cty0908	Hiker, Girl Child, Dark Purple Jacket, Glasses, Bright Light Yellow Ponytail and Swept Sideways Fringe	2018	3.28
67	Town / City / Recreation	cty0909	Hiker, Male Parent, Palm Tree Shirt, Moustache, Dark Brown Smooth Hair	2018	3.5
67	Town / City / Recreation	cty0910	Hiker, Female Parent, Pink Shirt, Dark Tan Legs	2018	3.85
67	Town / City / Recreation	cty0911	Hiker, Female, Bright Light Blue Hoodie over Dark Purple Star Shirt, Dark Orange Ponytail Long with Side Bangs	2018	3.9
67	Town / City / Recreation	cty0912	Camper, Female, Dark Pink Jacket, Dark Blue Legs, Light Bluish Gray Female Hair Short Tousled	2018	3.74
67	Town / City / Recreation	cty0913	Rafter, Male Parent, Dark Azure Sports Helmet, Orange 2 Strap Life Jacket	2018	3.7
67	Town / City / Recreation	cty0914	Rafter, Adult Son, Dark Azure Sports Helmet, Orange 2 Strap Life Jacket	2018	3.67
67	Town / City / Recreation	cty0915	Camper, Male Child, Tan Shirt, Medium Nougat Short Legs, Glasses, Backpack	2018	3.67
67	Town / City / Recreation	cty0916	Trail Cyclist, Female, Red and White Race Jacket, Dark Blue Dirt Bike Helmet	2018	3.89
67	Town / City / Recreation	cty0917	Rock Climber, Orange Tank Top, Dark Orange Legs with Clips, White Sports Helmet	2018	3.38
67	Town / City / Recreation	cty0918	Baby - Yellowish Green Body with Yellow Hands	2018	0.67
67	Town / City / Recreation	cty0919	Camper, Male Parent, Beard, Black Hair Swept Left Tousled, Baby Carrier	2018	3.89
67	Town / City / Recreation	cty0920	Hiker, Male, Green Jacket over Raccoon Shirt, Black Legs, Medium Nougat Spiked Hair	2018	3.6
67	Town / City / Recreation	cty0921	Nature Photographer, Female, Medium Nougat Jacket, Sand Blue Legs, Dark Brown Hair Ponytail Long French Braided	2018	4.05
67	Town	twn329	Boy, Jersey with #39, Green Short Legs, Dark Green Cap	2018	3
67	Town	twn330	Woman, Striped Pink Shirt with Flower Necklace, Dark Purple Legs, Dark Orange Female Hair Short Swept Sideways	2018	3.82
67	Town	twn331	Man, Green Striped Shirt under Dark Blue Hoodie, Dark Brown Hair, Dark Blue Legs	2018	3.42
67	Town	twn332	Pirate Man, Striped Red and White Shirt Under Blue Vest, Red Bandana, Left Eye Patch and 3 Gold Teeth, Dark Tan Legs	2018	3.44
67	Town / City / Race	cty0922	Race Car Driver, White Octan Race Suit with Silver Zipper, Red Helmet with Trans-Black Visor, Lopsided Smile	2018	3.6
746	Collectible Minifigures / Unikitty!	coluni01	Rainbow Unikitty - Character Only Entry, no stand	2018	5.4
746	Collectible Minifigures / Unikitty!	coluni02	Angry Unikitty - Character Only Entry, no stand	2018	5.28
746	Collectible Minifigures / Unikitty!	coluni03	Shades Puppycorn - Character Only Entry, no stand	2018	5.14
746	Collectible Minifigures / Unikitty!	coluni04	Dinosaur Unikitty - Character Only Entry, no stand	2018	5.29
746	Collectible Minifigures / Unikitty!	coluni05	Shades Unikitty - Character Only Entry, no stand	2018	5.4
746	Collectible Minifigures / Unikitty!	coluni06	Dalmatian Puppycorn - Character Only Entry, no stand	2018	5.17
746	Collectible Minifigures / Unikitty!	coluni07	Dessert Unikitty - Character Only Entry, no stand	2018	5.38
746	Collectible Minifigures / Unikitty!	coluni08	Camouflage Unikitty - Character Only Entry, no stand	2018	5.36
746	Collectible Minifigures / Unikitty!	coluni09	Alien Puppycorn - Character Only Entry, no stand	2018	5.16
746	Collectible Minifigures / Unikitty!	coluni10	Sleepy Unikitty - Character Only Entry, no stand	2018	5.25
746	Collectible Minifigures / Unikitty!	coluni11	Queasy Unikitty - Character Only Entry, no stand	2018	5.25
746	Collectible Minifigures / Unikitty!	coluni12	Dessert Puppycorn - Character Only Entry, no stand	2018	5.16
843	Elves	elf057	Crase	2018	1.23
67	Town	twn333	Driver, Stunt Show	2018	3.69
67	Town	twn334	Mechanic, Dark Green Cap, Dark Blue Legs	2018	3.39
850	Jurassic World	jw043	Guard, Aviator Cap, Goggles	2018	3.72
850	Jurassic World	jw044	Owen Grady, Backpack	2018	4.56
65	Star Wars / Star Wars Episode 4/5/6	sw0956	2-1B Medical Droid (Dotted Badge Pattern, Dark Bluish Gray Legs)	2018	2.2
65	Star Wars / Star Wars Solo	sw0945	Dryden's Guard (Hylobon Enforcer) - Open Mouth	2018	3.7
768	Super Heroes	sh519	Lex Luthor, Superman Armor	2018	3.2
771	Friends	frnd253	Friends Andrea, White Trousers, Bright Light Orange and Dark Turquoise Racing Jacket	2018	3.51
771	Friends	frnd254	Friends Dottie, Blue Trousers, Black Vest over Red Shirt with Cherries, Black Roller Skates	2018	3.52
957	The Incredibles / Incredibles 2	incr010	Edna Mode	2018	3.31
65	Star Wars / Star Wars Solo	sw0941	Tobias Beckett	2018	3.3
65	Star Wars / Star Wars Solo	sw0940	Enfys Nest	2018	4.4
65	Star Wars / Star Wars Solo	sw0942	Weazel	2018	3.5
227	Harry Potter	hp155	Dementor, Black with Black Cape	2018	6.79
67	Town / City / Arctic	cty0923	Arctic Climber	2018	3.4
67	Town / City / Arctic	cty0924	Arctic Plane / Quadcopter Pilot Female	2018	3.7
771	Friends	frnd255	Friends Mia, Dark Purple Shorts, Lime Top	2018	?
771	Friends	frnd256	Friends Stephanie, Dark Blue Layered Skirt, Medium Azure and Dark Purple Jacket	2018	?
67	Town	twn335	Beach Tourist with Surfer Tank Top and Yellow Boots	2018	3.47
67	Town	twn336	Beach Tourist Female with Red Bathing Suit	2018	3.85
67	Town	twn337	Girl with Orange Top and Medium Lavender Legs	2018	3.3
167	Duplo	47394pb011c	Duplo Figure Lego Ville, Male, Tan Legs, Blue Top with White Overalls Bib, Blue Hands, Light Bluish Gray Hair	?	?
67	Town / City	cty0925	Blue Jacket with Pockets and Orange Stripes, Blue Legs, Red Construction Helmet, Thin Grin	2018	?
67	Town / City / Arctic	cty0926	Arctic Explorer Female - Fur-Lined Hood, Light Blue Ski Goggles	2018	4.15
67	Town / City / Arctic	cty0927	Arctic Explorer Female - Dirt Bike Helmet, Goggles	2018	3.9
67	Town / City / Arctic	cty0928	Arctic Explorer - Ushanka Hat, Orange Sunglasses	2018	3.95
67	Town / City / Arctic	cty0929	Arctic Expedition Leader	2018	3.6
67	Town	twn338	Girl with Bright Pink Top and Ponytail	2018	3.3
67	Town	twn339	Boy with White Classic Space Shirt	2018	3.2
67	Town	twn340	Confectioner with Moustache	2018	3.3
759	Ninjago / Sons of Garmadon	njo445	Buffer	2018	4.2
771	Friends	frnd259	Friends Emma, Dark Purple Skirt, Medium Lavender Top, Light Aqua Shoes, Dark Purple Bow	2018	3.5
920	The LEGO Ninjago Movie	njo446	Baby - White Body with Yellow Hands, Head with Neck	2017	0.68
65	Star Wars / Star Wars Episode 4/5/6	sw0936	2-1B Medical Droid (Dotted Badge and Peeling Paint Pattern)	2018	2.2
65	Star Wars / Star Wars Episode 4/5/6	sw0957	Luke Skywalker (Bacta Tank Outfit, Dark Tan Hair)	2018	3.5
65	Star Wars / Star Wars Solo	sw0946	Qi'ra - Fur Coat	2018	3.89
227	Harry Potter	hp134	Professor Severus Snape, Dark Purple Shirt, Black Robes	2018	3.55
227	Harry Potter	hp135	Lucian Bole, Quidditch Uniform	2018	3.78
227	Harry Potter	hp136	Marcus Flint, Quidditch Uniform	2018	3.79
227	Harry Potter	hp137	Oliver Wood, Quidditch Uniform	2018	3.58
227	Harry Potter	hp138	Harry Potter, Quidditch Uniform	2018	3.57
227	Harry Potter	hp139	Hermione Granger, Gryffindor Sweater	2018	3.73
227	Harry Potter	hp140	Argus Filch, Bald on Top	2018	3.5
227	Harry Potter	hp141	Seamus Finnigan, Gryffindor Sweater	2018	3.2
227	Harry Potter	hp142	Ron Weasley, Dark Tan Sweater	2018	3.17
227	Harry Potter	hp143	Harry Potter, Dark Red Plaid Flannel Shirt, Dark Bluish Gray Short Legs	2018	3.35
227	Harry Potter	hp144	Rubeus Hagrid, Medium Nougat Topcoat with Buttons	2018	7.49
227	Harry Potter	hp145	Nearly Headless Nick	2018	3.79
227	Harry Potter	hp146	Professor Quirinus Quirrell, Medium Lavendar Turban and Scarf	2018	4.23
227	Harry Potter	hp147	Albus Dumbledore	2018	4.2
227	Harry Potter	hp148	Draco Malfoy, Slytherin Sweater, Black Short Legs	2018	3.03
227	Harry Potter	hp149	Susan Bones	2018	3.54
227	Harry Potter	hp150	Harry Potter, Gryffindor Sweater, Black Short Legs	2018	3.38
227	Harry Potter	hp151	Ron Weasley, Gryffindor Sweater	2018	3.17
227	Harry Potter	hp152	Professor Minerva McGonagall (Dual Sided Head)	2018	4.26
67	Town / Classic Town	zip046	Jacket with Zipper - White, Green Legs, Brown Male Hair	1993	3.36
166	Educational & Dacta	edu006	Will.i.am	2016	?
65	Star Wars / Star Wars Episode 4/5/6	sw0938	RA-7 Protocol Droid (Pearl Dark Gray)	2018	3.2
65	Star Wars / Star Wars Episode 4/5/6	sw0937	R5-A2	2018	4.6
227	Harry Potter	hp153	Harry Potter, Dark Blue Zip Up	2018	3.35
227	Harry Potter	hp156	Hermione Granger, Light Bluish Gray Sweater with Pastel Stripes	2018	4
227	Harry Potter	hp157	Professor Remus Lupin, Dark Bluish Gray Jacket, Olive Green Vest	2018	3.6
227	Harry Potter	hp154	Ron Weasley, Plaid Hoodie	2018	3.2
227	Harry Potter	hp158	The Trolley Witch	2018	3.81
759	Ninjago / Hunted / Dragon Masters	njo452	Kai (Dragon Masters) - Hunted	2018	3.59
759	Ninjago / Hunted / Dragon Masters	njo451	Jay (Dragon Masters) - Hunted	2018	3.6
759	Ninjago / Hunted / Dragon Masters	njo449	Cole (Dragon Masters) - Hunted	2018	3.58
759	Ninjago / Hunted / Dragon Masters	njo453	Zane (Dragon Masters) - Hunted	2018	?
759	Ninjago / Hunted / Dragon Masters	njo450	Golden Dragon Master (Sensei Wu) (Dragon Masters) - Hunted	2018	?
771	Friends	frnd260	Friends Andrea, Light Aqua Layered Skirt, Bright Light Orange Top with Winged Music Notes	2018	3.45
759	Ninjago / (Other)	njo447	Cole - Top Knot	2018	?
759	Ninjago / (Other)	njo448	Jay - Dark Brown Hair	2018	?
67	Town / City	cty0502a	Chef - White Torso with 8 Buttons, Black Legs, Rounded Glasses, Brown Eyebrows	2014	3.9
65	Star Wars / Star Wars Episode 8	sw0947	Elite Praetorian Guard (Pointed Helmet) - Skirt	2018	5
65	Star Wars / Star Wars Solo	sw0948	Chewbacca - Crossed Bandoliers and Goggles	2018	4.8
65	Star Wars / Star Wars Solo	sw0949	Han Solo - Fur Coat and Goggles	2018	3.6
65	Star Wars / Star Wars Solo	sw0950	Range Trooper	2018	4.4
65	Star Wars / Star Wars Solo	sw0951	Imperial Gunner (Imperial Conveyex Gunner)	2018	4.1
65	Star Wars / Star Wars Episode 4/5/6	sw0952	Luke Skywalker (Pilot, Dual Molded Helmet)	2018	4.23
65	Star Wars / Star Wars Solo	sw0953	Val	2018	4.24
65	Star Wars / Star Wars Solo	sw0954	Dryden's Guard (Hylobon Enforcer) - Closed Mouth	2018	3.38
65	Star Wars / Star Wars Solo	sw0955	Rio Durant	2018	4.02
65	Star Wars / Star Wars Episode 4/5/6	sw0961	Sandtrooper Squad Leader (Captain) - Orange Pauldron, Ammo Pouch, Dirt Stains, Survival Backpack	2018	5.7
65	Star Wars / Star Wars Episode 4/5/6	sw0960	Sandtrooper (Enlisted) - Black Pauldron, Ammo Pouch, Dirt Stains, Survival Backpack	2018	5.7
65	Star Wars / Star Wars Episode 4/5/6	sw0959	FX-7 Medical Assistant Droid	2018	7.8
976	LEGO Brand	gen109	Lego Kladno 1.5.2018 Minifigure	?	3
124	Train	trn115a	Dark Blue Suit with Train Logo, Dark Blue Legs, Dark Red Hat, Rounded Glasses - Tram Driver	2015	?
67	Town / Launch Command	splc007	Launch Command - Astronaut, Helmet, Trans-Neon Green Visor, Blue Airtanks	1996	4.27
976	LEGO Brand	gen110	Lego Kladno PF 2018 Holiday Minifigure Girl	?	3
976	LEGO Brand	gen111	Lego Kladno PF 2018 Holiday Minifigure Man	?	3
746	Collectible Minifigures / (Other)	col330	Party Banana Minifigure	2018	6.4
768	Super Heroes / Super Heroes Other	sh520	Sheriff Deadpool (Comic-Con 2018 Exclusive)	2018	?
768	Super Heroes / Super Heroes Other	sh521	Black Lightning (Comic-Con 2018 Exclusive)	2018	?
65	Star Wars / Star Wars Rogue One	sw0963	Antoc Merrick	2018	3.57
67	Town / Extreme Team	ext001a	Extreme Team - Blue, Blue Flame Helmet, White Bangs Messy Hair	1998	3.67
65	Star Wars / Star Wars Episode 4/5/6	sw0847a	Imperial Probe Droid, Black Sensors, without Stand	2018	6.6
868	Nexo Knights	nex146	Lance - Hair, Pearl Gold Armor	2018	4.4
65	Star Wars / Star Wars Episode 4/5/6	sw0969	Cloud Car Pilot	2018	3.9
759	Ninjago / Skybound	njo454	Ninjago Training Droid	2016	4
768	Super Heroes / Batman II	sh522	Batwoman	2018	4.28
768	Super Heroes / Batman II	sh523	OMAC	2018	3.51
227	Harry Potter	hp159	Godric Gryffindor	2018	4.16
227	Harry Potter	hp160	Helga Hufflepuff	2018	4.08
227	Harry Potter	hp161	Salazar Slytherin	2018	3.47
227	Harry Potter	hp162	Rowena Ravenclaw	2018	4.38
124	Train	trn242	Forklift Driver - Chest Pocket Zippers, Belt over Dark Gray Hoodie, Dark Blue Legs, Red Construction Helmet, Brown Beard	2018	3.3
124	Train	trn243	Security Officer - Dark Green Legs, Dark Green Cap with Hole, Sunglasses	2018	3.33
124	Train	trn244	Train Driver - Orange Safety Vest with Lime Straps, Olive Green Legs, Red Cap with Hole, Beard Dark Tan Angular	2018	3.4
67	Town / City / Police	cty0930	Police - City Bandit Crook, Black Knit Cap, Black Stubble	2018	3.34
124	Train	trn246	Train Worker - Female, Orange Safety Vest with Lime Straps, Olive Green Legs, Red Construction Helmet with Ponytail	2018	3.7
124	Train	trn245	Train Worker - Female, Orange Safety Vest with Badge, Dark Blue Legs, Bright Light Yellow Ponytail and Swept Sideways Fringe	2018	3.6
67	Town	twn341	Gardener	2018	3.57
67	Town / City	trn247	Man - Classic Space Shirt with Red Sleeves, Blue Legs, Red Cap	2018	3.3
48	Belville	Belvfem20c	Belville Female - White Swimsuit with Dark Pink Bows Pattern, Light Yellow Hair, Light Pink Skirt with Flowers	1994	9.87
746	Collectible Minifigures / Harry Potter	colhp14	Alastor Mad-Eye Moody - Minifigure Only Entry	2018	3.93
746	Collectible Minifigures / Harry Potter	colhp16	Albus Dumbledore - Minifigure Only Entry	2018	4.79
746	Collectible Minifigures / Harry Potter	colhp12	Cedric Diggory - Minifigure Only Entry	2018	3.55
746	Collectible Minifigures / Harry Potter	colhp07	Cho Chang - Minifigure Only Entry	2018	3.86
746	Collectible Minifigures / Harry Potter / Fantastic Beasts	colhp21	Credence Barebone - Minifigure Only Entry	2018	3.58
746	Collectible Minifigures / Harry Potter	colhp08	Dean Thomas - Minifigure Only Entry	2018	3.37
746	Collectible Minifigures / Harry Potter	colhp10	Dobby - Minifigure Only Entry	2018	3.37
746	Collectible Minifigures / Harry Potter	colhp04	Draco Malfoy (Quidditch) - Minifigure Only Entry	2018	3.17
746	Collectible Minifigures / Harry Potter	colhp13	Filius Flitwick - Minifigure Only Entry	2018	3.2
746	Collectible Minifigures / Harry Potter	colhp15	Harry Potter (Invisibility Cloak) - Minifigure Only Entry	2018	3.82
746	Collectible Minifigures / Harry Potter	colhp01	Harry Potter - Minifigure Only Entry	2018	3.48
746	Collectible Minifigures / Harry Potter	colhp02	Hermione Granger - Minifigure Only Entry	2018	3.98
746	Collectible Minifigures / Harry Potter / Fantastic Beasts	colhp19	Jacob Kowalski - Minifigure Only Entry	2018	3.56
746	Collectible Minifigures / Harry Potter	colhp09	Lord Voldemort - Minifigure Only Entry	2018	3.35
746	Collectible Minifigures / Harry Potter	colhp05	Luna Lovegood - Minifigure Only Entry	2018	4.27
746	Collectible Minifigures / Harry Potter	colhp06	Neville Longbottom - Minifigure Only Entry	2018	3.43
746	Collectible Minifigures / Harry Potter / Fantastic Beasts	colhp17	Newt Scamander - Minifigure Only Entry	2018	3.67
746	Collectible Minifigures / Harry Potter / Fantastic Beasts	colhp22	Percival Graves / Gellert Grindelwald - Minifigure Only Entry	2018	3.39
746	Collectible Minifigures / Harry Potter / Fantastic Beasts	colhp20	Queenie Goldstein - Minifigure Only Entry	2018	3.9
746	Collectible Minifigures / Harry Potter	colhp03	Ron Weasley - Minifigure Only Entry	2018	3.55
